47	4	1
232	4	1
261	4	1
269	4	1
310	4	1
359	4	1
417	4	1
420	4	1
482	4	1
485	4	1
490	4	1
491	4	1
496	4	1
508	4	1
560	4	1
563	4	1
568	4	1
603	4	1
620	4	1
663	4	1
678	4	1
708	4	1
722	4	1
803	4	1
814	4	1
821	4	1
841	4	1
866	4	1
893	4	1
894	4	1
940	4	1
949	4	1
960	4	1
967	4	1
80	5	1
215	5	1
242	5	1
361	5	1
462	5	1
587	5	1
28	6	1
77	6	1
126	6	1
149	6	1
174	6	1
183	6	1
198	6	1
211	6	1
213	6	1
223	6	1
267	6	1
275	6	1
276	6	1
298	6	1
352	6	1
362	6	1
400	6	1
432	6	1
446	6	1
453	6	1
459	6	1
461	6	1
464	6	1
465	6	1
468	6	1
469	6	1
480	6	1
483	6	1
485	6	1
488	6	1
506	6	1
557	6	1
566	6	1
567	6	1
591	6	1
621	6	1
634	6	1
636	6	1
645	6	1
650	6	1
669	6	1
670	6	1
672	6	1
682	6	1
683	6	1
685	6	1
689	6	1
691	6	1
694	6	1
696	6	1
698	6	1
699	6	1
709	6	1
719	6	1
727	6	1
740	6	1
753	6	1
758	6	1
770	6	1
775	6	1
776	6	1
789	6	1
791	6	1
792	6	1
825	6	1
835	6	1
837	6	1
840	6	1
844	6	1
847	6	1
848	6	1
861	6	1
874	6	1
878	6	1
884	6	1
894	6	1
898	6	1
900	6	1
903	6	1
908	6	1
920	6	1
931	6	1
937	6	1
950	6	1
952	6	1
970	6	1
978	6	1
980	6	1
983	6	1
990	6	1
3	7	1
6	7	1
10	7	1
11	7	1
14	7	1
15	7	1
17	7	1
21	7	1
23	7	1
24	7	1
26	7	1
27	7	1
29	7	1
30	7	1
31	7	1
32	7	1
35	7	1
37	7	1
39	7	1
41	7	1
44	7	1
47	7	1
49	7	1
51	7	1
55	7	1
56	7	1
57	7	1
59	7	1
63	7	1
64	7	1
67	7	1
68	7	1
69	7	1
70	7	1
71	7	1
76	7	1
78	7	1
80	7	1
81	7	1
82	7	1
83	7	1
84	7	1
88	7	1
89	7	1
91	7	1
92	7	1
97	7	1
99	7	1
100	7	1
101	7	1
102	7	1
103	7	1
104	7	1
105	7	1
106	7	1
109	7	1
110	7	1
112	7	1
114	7	1
119	7	1
124	7	1
125	7	1
126	7	1
127	7	1
129	7	1
131	7	1
132	7	1
136	7	1
137	7	1
138	7	1
139	7	1
140	7	1
141	7	1
147	7	1
148	7	1
150	7	1
152	7	1
153	7	1
154	7	1
158	7	1
159	7	1
160	7	1
162	7	1
165	7	1
168	7	1
170	7	1
174	7	1
177	7	1
180	7	1
186	7	1
187	7	1
190	7	1
197	7	1
201	7	1
205	7	1
207	7	1
210	7	1
216	7	1
218	7	1
221	7	1
222	7	1
223	7	1
224	7	1
225	7	1
226	7	1
231	7	1
233	7	1
239	7	1
241	7	1
246	7	1
248	7	1
249	7	1
251	7	1
252	7	1
254	7	1
255	7	1
256	7	1
258	7	1
259	7	1
261	7	1
263	7	1
265	7	1
266	7	1
270	7	1
272	7	1
274	7	1
278	7	1
279	7	1
282	7	1
283	7	1
284	7	1
285	7	1
286	7	1
287	7	1
288	7	1
289	7	1
294	7	1
295	7	1
297	7	1
301	7	1
302	7	1
304	7	1
311	7	1
313	7	1
315	7	1
316	7	1
318	7	1
322	7	1
323	7	1
325	7	1
328	7	1
329	7	1
330	7	1
332	7	1
334	7	1
335	7	1
340	7	1
341	7	1
345	7	1
348	7	1
350	7	1
351	7	1
353	7	1
357	7	1
359	7	1
360	7	1
362	7	1
365	7	1
368	7	1
375	7	1
377	7	1
378	7	1
380	7	1
381	7	1
382	7	1
387	7	1
391	7	1
392	7	1
395	7	1
396	7	1
399	7	1
402	7	1
405	7	1
407	7	1
409	7	1
416	7	1
418	7	1
420	7	1
424	7	1
426	7	1
430	7	1
433	7	1
434	7	1
435	7	1
436	7	1
437	7	1
438	7	1
439	7	1
440	7	1
441	7	1
442	7	1
443	7	1
444	7	1
445	7	1
447	7	1
448	7	1
449	7	1
450	7	1
451	7	1
452	7	1
454	7	1
455	7	1
470	7	1
471	7	1
472	7	1
473	7	1
474	7	1
475	7	1
476	7	1
477	7	1
478	7	1
479	7	1
480	7	1
481	7	1
482	7	1
484	7	1
485	7	1
486	7	1
487	7	1
490	7	1
491	7	1
492	7	1
493	7	1
494	7	1
495	7	1
496	7	1
497	7	1
498	7	1
499	7	1
501	7	1
502	7	1
504	7	1
505	7	1
507	7	1
508	7	1
510	7	1
511	7	1
512	7	1
513	7	1
514	7	1
515	7	1
516	7	1
517	7	1
518	7	1
520	7	1
521	7	1
523	7	1
524	7	1
525	7	1
526	7	1
527	7	1
528	7	1
529	7	1
530	7	1
532	7	1
533	7	1
534	7	1
535	7	1
536	7	1
537	7	1
538	7	1
539	7	1
540	7	1
541	7	1
542	7	1
543	7	1
544	7	1
545	7	1
548	7	1
549	7	1
550	7	1
551	7	1
552	7	1
553	7	1
554	7	1
555	7	1
558	7	1
559	7	1
560	7	1
561	7	1
562	7	1
563	7	1
564	7	1
565	7	1
568	7	1
569	7	1
570	7	1
571	7	1
572	7	1
573	7	1
575	7	1
576	7	1
577	7	1
578	7	1
581	7	1
582	7	1
583	7	1
586	7	1
587	7	1
588	7	1
589	7	1
592	7	1
593	7	1
594	7	1
596	7	1
597	7	1
598	7	1
600	7	1
601	7	1
602	7	1
603	7	1
604	7	1
605	7	1
606	7	1
608	7	1
609	7	1
610	7	1
611	7	1
612	7	1
613	7	1
616	7	1
617	7	1
619	7	1
620	7	1
622	7	1
625	7	1
626	7	1
627	7	1
628	7	1
629	7	1
630	7	1
631	7	1
635	7	1
637	7	1
639	7	1
643	7	1
644	7	1
645	7	1
646	7	1
648	7	1
649	7	1
651	7	1
652	7	1
654	7	1
655	7	1
656	7	1
658	7	1
659	7	1
663	7	1
666	7	1
668	7	1
671	7	1
674	7	1
675	7	1
676	7	1
677	7	1
678	7	1
679	7	1
680	7	1
681	7	1
684	7	1
688	7	1
689	7	1
694	7	1
699	7	1
700	7	1
702	7	1
704	7	1
705	7	1
707	7	1
708	7	1
710	7	1
711	7	1
712	7	1
716	7	1
718	7	1
720	7	1
722	7	1
723	7	1
724	7	1
726	7	1
727	7	1
728	7	1
729	7	1
731	7	1
732	7	1
734	7	1
735	7	1
736	7	1
737	7	1
738	7	1
739	7	1
740	7	1
741	7	1
742	7	1
744	7	1
745	7	1
747	7	1
750	7	1
751	7	1
752	7	1
754	7	1
755	7	1
757	7	1
759	7	1
760	7	1
762	7	1
764	7	1
765	7	1
767	7	1
768	7	1
770	7	1
771	7	1
772	7	1
773	7	1
774	7	1
775	7	1
777	7	1
778	7	1
779	7	1
783	7	1
787	7	1
794	7	1
795	7	1
796	7	1
798	7	1
800	7	1
801	7	1
802	7	1
803	7	1
804	7	1
805	7	1
806	7	1
808	7	1
810	7	1
812	7	1
813	7	1
814	7	1
815	7	1
816	7	1
818	7	1
819	7	1
820	7	1
821	7	1
823	7	1
825	7	1
826	7	1
827	7	1
829	7	1
830	7	1
831	7	1
836	7	1
837	7	1
838	7	1
841	7	1
842	7	1
843	7	1
846	7	1
847	7	1
849	7	1
851	7	1
853	7	1
854	7	1
855	7	1
857	7	1
858	7	1
859	7	1
862	7	1
863	7	1
864	7	1
866	7	1
868	7	1
869	7	1
870	7	1
871	7	1
872	7	1
873	7	1
874	7	1
876	7	1
877	7	1
878	7	1
879	7	1
880	7	1
881	7	1
883	7	1
884	7	1
885	7	1
887	7	1
889	7	1
891	7	1
892	7	1
893	7	1
895	7	1
896	7	1
899	7	1
902	7	1
904	7	1
907	7	1
909	7	1
911	7	1
912	7	1
913	7	1
914	7	1
915	7	1
916	7	1
917	7	1
919	7	1
921	7	1
923	7	1
925	7	1
926	7	1
927	7	1
928	7	1
932	7	1
934	7	1
935	7	1
936	7	1
937	7	1
938	7	1
939	7	1
940	7	1
941	7	1
942	7	1
943	7	1
944	7	1
947	7	1
948	7	1
949	7	1
952	7	1
953	7	1
954	7	1
956	7	1
957	7	1
958	7	1
959	7	1
960	7	1
961	7	1
962	7	1
963	7	1
964	7	1
965	7	1
967	7	1
968	7	1
972	7	1
973	7	1
974	7	1
975	7	1
976	7	1
980	7	1
981	7	1
982	7	1
984	7	1
985	7	1
986	7	1
987	7	1
988	7	1
989	7	1
991	7	1
992	7	1
993	7	1
995	7	1
996	7	1
997	7	1
998	7	1
999	7	1
1000	7	1
4	8	1
10	8	1
16	8	1
22	8	1
28	8	1
33	8	1
37	8	1
45	8	1
77	8	1
78	8	1
86	8	1
102	8	1
106	8	1
126	8	1
148	8	1
162	8	1
164	8	1
168	8	1
170	8	1
171	8	1
183	8	1
187	8	1
194	8	1
202	8	1
203	8	1
217	8	1
231	8	1
233	8	1
241	8	1
267	8	1
273	8	1
276	8	1
291	8	1
293	8	1
298	8	1
300	8	1
303	8	1
339	8	1
341	8	1
347	8	1
356	8	1
358	8	1
369	8	1
370	8	1
371	8	1
382	8	1
391	8	1
398	8	1
399	8	1
400	8	1
431	8	1
437	8	1
438	8	1
454	8	1
455	8	1
459	8	1
460	8	1
463	8	1
466	8	1
467	8	1
468	8	1
475	8	1
488	8	1
489	8	1
504	8	1
506	8	1
519	8	1
559	8	1
585	8	1
586	8	1
591	8	1
601	8	1
609	8	1
615	8	1
621	8	1
622	8	1
632	8	1
633	8	1
634	8	1
636	8	1
641	8	1
642	8	1
644	8	1
653	8	1
661	8	1
665	8	1
666	8	1
669	8	1
671	8	1
672	8	1
682	8	1
685	8	1
686	8	1
687	8	1
690	8	1
692	8	1
694	8	1
695	8	1
696	8	1
704	8	1
707	8	1
709	8	1
714	8	1
719	8	1
721	8	1
725	8	1
730	8	1
733	8	1
737	8	1
751	8	1
753	8	1
761	8	1
765	8	1
766	8	1
770	8	1
774	8	1
775	8	1
776	8	1
783	8	1
786	8	1
789	8	1
791	8	1
792	8	1
793	8	1
796	8	1
801	8	1
809	8	1
820	8	1
823	8	1
825	8	1
840	8	1
844	8	1
847	8	1
853	8	1
856	8	1
861	8	1
875	8	1
890	8	1
894	8	1
897	8	1
898	8	1
900	8	1
903	8	1
908	8	1
918	8	1
921	8	1
926	8	1
927	8	1
928	8	1
931	8	1
936	8	1
937	8	1
945	8	1
950	8	1
959	8	1
961	8	1
970	8	1
972	8	1
983	8	1
984	8	1
986	8	1
1	9	1
2	9	1
8	9	1
9	9	1
19	9	1
34	9	1
41	9	1
52	9	1
58	9	1
61	9	1
65	9	1
77	9	1
79	9	1
85	9	1
90	9	1
93	9	1
96	9	1
125	9	1
127	9	1
133	9	1
134	9	1
135	9	1
145	9	1
146	9	1
149	9	1
163	9	1
167	9	1
173	9	1
185	9	1
189	9	1
191	9	1
193	9	1
194	9	1
196	9	1
198	9	1
208	9	1
210	9	1
211	9	1
213	9	1
215	9	1
